px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
169.114	31.3757	3.07553	0.480264	0.0551478	169.097	31.3717	169.452	31.2706	2.61238	1.15075	0.325172
169.117	31.3743	3.03068	0.494863	0.0834237	169.345	30.7063	169.452	31.2706	2.61238	1.15075	0.24021
172.136	32.3321	3.27595	0.185251	-0.170759	172.175	32.3404	172.079	32.3873	2.58945	1.06126	1.50726
172.119	32.3212	3.04936	0.178129	-0.176021	172.135	32.6666	172.079	32.3873	2.58945	1.06126	0.866652
174.652	33.4541	2.98485	0.465378	0.119807	174.643	33.4625	174.685	33.4095	2.56021	0.960341	0.637327
174.642	33.4593	2.88337	0.499658	0.17456	174.474	33.9157	174.685	33.4095	2.56021	0.960341	0.225547
177.039	34.2158	2.68254	0.292767	-0.0688945	177.03	34.2009	177.261	34.3262	2.52363	0.850119	0.629235
177.039	34.2126	2.63116	0.294643	-0.0607251	177.211	33.8467	177.261	34.3262	2.52363	0.850119	0.131653
180.085	35.1281	3.1553	0.252218	-0.0477602	180.145	35.1423	179.799	35.1289	2.47883	0.732949	3.54299
180.036	35.1225	2.78474	0.289357	0.0087928	179.543	35.4767	179.799	35.1289	2.47883	0.732949	2.48342
182.591	35.7526	2.85024	0.214317	-0.0441214	182.599	35.753	182.292	35.8114	2.42515	0.611338	0.0836557
182.556	35.7478	2.63083	0.221579	-0.0343453	182.047	36.2626	182.292	35.8114	2.42515	0.611338	1.30781
184.739	36.5128	2.58258	0.366076	0.0786782	184.732	36.5155	184.73	36.37	2.36226	0.487877	0.116246
184.729	36.5141	2.41233	0.397967	0.131601	184.833	36.1451	184.73	36.37	2.36226	0.487877	0.396889
186.939	36.9479	2.3989	0.134418	-0.117728	186.946	36.9404	187.103	36.804	2.29017	0.365145	0.417318
186.96	36.9532	2.45706	0.135585	-0.113679	187.296	36.9375	187.103	36.804	2.29017	0.365145	0.48811
189.442	37.3991	2.65111	0.184524	-0.00995414	189.465	37.4052	189.401	37.1147	2.20928	0.245623	0.568917
189.438	37.3976	2.42481	0.18991	-0.007161	189.738	36.951	189.401	37.1147	2.20928	0.245623	0.894438
191.727	37.5654	2.49089	0.0207318	-0.108641	191.735	37.5631	191.615	37.3064	2.12037	0.131591	0.117153
191.711	37.5552	2.31805	-0.0137469	-0.163958	191.682	37.1147	191.615	37.3064	2.12037	0.131591	0.479142
193.498	37.2797	2.09774	-0.241804	-0.206677	193.471	37.2789	193.738	37.3853	2.02462	0.0250452	0.568301
193.508	37.2854	2.16091	-0.212837	-0.15818	193.555	37.4234	193.738	37.3853	2.02462	0.0250452	0.102655
195.933	37.3901	2.49981	0.21377	0.213266	195.991	37.3991	195.762	37.3598	1.92349	-0.072386	2.78755
195.864	37.4047	2.12953	0.245516	0.249142	195.507	37.4891	195.762	37.3598	1.92349	-0.072386	3.07549
197.726	37.7364	2.10007	0.235334	0.0880438	197.725	37.7285	197.683	37.2395	1.81869	-0.159495	0.179568
197.707	37.7311	1.99546	0.232956	0.0896735	197.582	37.303	197.683	37.2395	1.81869	-0.159495	0.351764
199.319	37.3105	1.71653	-0.317003	-0.303786	199.294	37.2862	199.497	37.0353	1.71212	-0.235529	1.74054
199.325	37.3182	1.784	-0.280979	-0.250264	199.356	37.3527	199.497	37.0353	1.71212	-0.235529	0.0910973
201.473	36.9977	2.31892	-0.0355846	0.0720543	201.549	36.9973	201.203	36.7587	1.6057	-0.300201	3.80405
201.388	36.9943	1.96581	-0.14227	-0.107684	200.932	37.4694	201.203	36.7587	1.6057	-0.300201	3.6523
202.976	36.4592	1.87781	-0.39054	-0.193939	202.962	36.4568	202.801	36.4212	1.50137	-0.353671	0.156447
202.95	36.449	1.76413	-0.474569	-0.328254	202.65	37.2445	202.801	36.4212	1.50137	-0.353671	0.632688
204.037	36.1579	1.1495	-0.431707	-0.115753	203.991	36.1967	204.294	36.0343	1.40095	-0.396497	2.64614
204.082	36.1526	1.38115	-0.294911	0.120928	203.809	36.2941	204.294	36.0343	1.40095	-0.396497	2.38733
